💦V6央视,#genre#
百视通直播室06,http://[2409:8087:1070:301:2028::13]:80/wh7f454c46tw4205200594_1981798254/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226285/10000100000000060000000000943588_0.smil/01.m3u8?fmt=ts2hls
百视通直播室07,http://[2409:8087:1070:301:2028::16]:80/wh7f454c46tw4205497899_937547454/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226286/10000100000000060000000000943589_0.smil/01.m3u8?fmt=ts2hls
百视通直播室08,http://[2409:8087:1070:301:2028::16]:80/wh7f454c46tw4208050568_1983361015/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226296/10000100000000060000000000943127_0.smil/01.m3u8?fmt=ts2hls
百视通直播室09,http://[2409:8087:1050:301:2026::15]:80/wh7f454c46tw4205777460_238768142/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226287/10000100000000060000000000947643_0.smil/01.m3u8?fmt=ts2hls
百视通直播室10,http://[2409:8087:1070:301:2028::21]:80/wh7f454c46tw4206935389_1701966001/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221226291/10000100000000060000000000943129_0.smil/01.m3u8?fmt=ts2hls
IPTV3+,http://[2409:8087:1020:301:2026::1a]:80/wh7f454c46tw4044874748_806087062/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225681/10000100000000060000000000000718_0.smil/01.m3u8?fmt=ts2hls
IPTV5+,http://[2409:8087:1020:301:2026::2c]:80/wh7f454c46tw4122650842_1067766116/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225762/10000100000000060000000000000799_0.smil/01.m3u8?fmt=ts2hls
IPTV6+,http://[2409:8087:1020:301:2026::2a]:80/wh7f454c46tw4044282384_988874052/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225678/10000100000000060000000000000715_0.smil/01.m3u8?fmt=ts2hls
IPTV8+,http://[2409:8087:1020:301:2026::21]:80/wh7f454c46tw4046052005_236007101/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225685/10000100000000060000000000000722_0.smil/01.m3u8?fmt=ts2hls
IPTV热播剧场,http://[2409:8087:1020:301:2026::2d]:80/wh7f454c46tw4044000422_1197321336/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225677/10000100000000060000000000000714_0.smil/01.m3u8?fmt=ts2hls
IPTV相声小品,http://[2409:8087:1020:301:2026::1f]:80/wh7f454c46tw4049192806_258712437/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225699/10000100000000060000000000000736_0.smil/01.m3u8?fmt=ts2hls
IPTV魅力时尚,http://[2409:8087:1020:301:2026::12]:80/wh7f454c46tw4044582525_637480206/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225679/10000100000000060000000000000716_0.smil/01.m3u8?fmt=ts2hls
IPTV少儿动画,http://[2409:8087:1020:301:2026::14]:80/wh7f454c46tw4045166906_1971835417/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225682/10000100000000060000000000000719_0.smil/01.m3u8?fmt=ts2hls
IPTV经典电影,http://[2409:8087:1020:301:2026::2c]:80/wh7f454c46tw4045462635_547572106/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225683/10000100000000060000000000000720_0.smil/01.m3u8?fmt=ts2hls
IPTV收视指南,http://[2409:8087:1020:301:2026::12]:80/wh7f454c46tw4045758239_514640772/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225684/10000100000000060000000000000721_0.smil/01.m3u8?fmt=ts2hls
IPTV谍战剧场,http://[2409:8087:1020:301:2026::1d]:80/wh7f454c46tw4050049753_1152471830/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225702/10000100000000060000000000000739_0.smil/01.m3u8?fmt=ts2hls
IPTV武侠剧场,http://[2409:8087:1020:301:2026::2e]:80/wh7f454c46tw4050332179_1319538054/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225704/10000100000000060000000000000741_0.smil/01.m3u8?fmt=ts2hls
IPTV法治,http://[2409:8087:1020:301:2026::1a]:80/wh7f454c46tw4049483865_1704785463/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225700/10000100000000060000000000000737_0.smil/01.m3u8?fmt=ts2hls
IPTV野外,http://[2409:8087:1020:301:2026::26]:80/wh7f454c46tw4049773480_1637086150/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225701/10000100000000060000000000000738_0.smil/01.m3u8?fmt=ts2hls
标清轮播1,http://[2409:8087:1020:301:2026::15]:80/wh7f454c46tw4051198009_1451574666/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225707/10000100000000060000000000000744_0.smil/01.m3u8?fmt=ts2hls
标清轮播2,http://[2409:8087:1020:301:2026::2d]:80/wh7f454c46tw4051466714_1417755224/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225708/10000100000000060000000000000746_0.smil/01.m3u8?fmt=ts2hls
标清轮播3,http://[2409:8087:1020:301:2026::1b]:80/wh7f454c46tw4052022042_1552009510/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225710/10000100000000060000000000000747_0.smil/01.m3u8?fmt=ts2hls
标清轮播4,http://[2409:8087:1020:301:2026::1a]:80/wh7f454c46tw4052872252_1299095875/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225713/10000100000000060000000000000750_0.smil/01.m3u8?fmt=ts2hls
标清轮播5,http://[2409:8087:1020:301:2026::1d]:80/wh7f454c46tw4053453761_1903005891/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225715/10000100000000060000000000000752_0.smil/01.m3u8?fmt=ts2hls
标清轮播6,http://[2409:8087:1020:301:2026::12]:80/wh7f454c46tw4053730947_729551915/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225716/10000100000000060000000000000753_0.smil/01.m3u8?fmt=ts2hls
谍战剧场,http://[2409:8087:1020:301:2026::1b]:80/wh7f454c46tw4054892064_1788320436/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225720/10000100000000060000000000000757_0.smil/01.m3u8?fmt=ts2hls
标清轮播7,http://[2409:8087:1020:301:2026::2e]:80/wh7f454c46tw4054028858_1740406699/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225717/10000100000000060000000000000754_0.smil/01.m3u8?fmt=ts2hls
标清轮播8,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4055182241_211902446/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225722/10000100000000060000000000000759_0.smil/01.m3u8?fmt=ts2hls
标清轮播9,http://[2409:8087:1020:301:2026::29]:80/wh7f454c46tw4055472187_1472329141/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225723/10000100000000060000000000000760_0.smil/01.m3u8?fmt=ts2hls
音乐现场,http://[2409:8087:1020:301:2026::22]:80/wh7f454c46tw4050912458_1622357704/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225706/10000100000000060000000000000742_0.smil/01.m3u8?fmt=ts2hls
热门剧场,http://[2409:8087:1020:301:2026::15]:80/wh7f454c46tw4054309783_770004603/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225718/10000100000000060000000000000755_0.smil/01.m3u8?fmt=ts2hls
百变课堂,http://[2409:8087:1020:301:2026::19]:80/wh7f454c46tw4054603901_394925117/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225719/10000100000000060000000000000756_0.smil/01.m3u8?fmt=ts2hls
热播剧场,http://[2409:8087:1020:301:2026::14]:80/wh7f454c46tw4053151100_799279966/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225714/10000100000000060000000000000751_0.smil/01.m3u8?fmt=ts2hls
健康养生,http://[2409:8087:1020:301:2026::2a]:80/wh7f454c46tw4052308509_95493098/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225711/10000100000000060000000000000748_0.smil/01.m3u8?fmt=ts2hls
热门综艺,http://[2409:8087:1020:301:2026::1f]:80/wh7f454c46tw4052594940_250734574/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225712/10000100000000060000000000000749_0.smil/01.m3u8?fmt=ts2hls
地理,http://[2409:8087:1020:301:2026::2f]:80/wh7f454c46tw4051742516_1321790434/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225709/10000100000000060000000000000745_0.smil/01.m3u8?fmt=ts2hls
美食,http://[2409:8087:1020:301:2026::14]:80/wh7f454c46tw4122070924_430764354/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225753/10000100000000060000000000000790_0.smil/01.m3u8?fmt=ts2hls
广东卫视,http://[2409:8087:1030:201:2022::2a]:80/wh7f454c46tw3908654299_261235278/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225635/10000100000000060000000000000566_0.smil/01.m3u8?fmt=ts2hls
深圳卫视,http://[2409:8087:1070:301:2026::1d]:80/wh7f454c46tw3911783441_1339126825/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225646/10000100000000060000000000000578_0.smil/01.m3u8?fmt=ts2hls
湖南卫视,http://[2409:8087:1030:301:2025::11]:80/wh7f454c46tw4039932635_13955617/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225659/10000100000000060000000000000595_0.smil/01.m3u8?fmt=ts2hls
浙江卫视,http://[2409:8087:1030:301:2025::13]:80/wh7f454c46tw3914325487_1145014183/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225656/10000100000000060000000000000587_0.smil/01.m3u8?fmt=ts2hls
东方卫视,http://[2409:8087:1020:301:2026::27]:80/wh7f454c46tw3910361803_1787224587/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225641/10000100000000060000000000000572_0.smil/01.m3u8?fmt=ts2hls
北京卫视,http://[2409:8087:1070:301:2026::26]:80/wh7f454c46tw3914048297_765061671/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225654/10000100000000060000000000000586_0.smil/01.m3u8?fmt=ts2hls
江苏卫视,http://[2409:8087:1030:301:2025::15]:80/wh7f454c46tw4001654766_123529816/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225657/10000100000000060000000000000588_0.smil/01.m3u8?fmt=ts2hls
江西卫视,http://[2409:8087:1070:301:2026::12]:80/wh7f454c46tw3913476972_1011424959/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225652/10000100000000060000000000000584_0.smil/01.m3u8?fmt=ts2hls
安徽卫视,http://[2409:8087:1070:301:2026::12]:80/wh7f454c46tw3913201112_1534473615/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225651/10000100000000060000000000000583_0.smil/01.m3u8?fmt=ts2hls
东南卫视,http://[2409:8087:1030:201:2022::29]:80/wh7f454c46tw3910915163_2126908085/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225643/10000100000000060000000000000575_0.smil/01.m3u8?fmt=ts2hls
湖北卫视,http://[2409:8087:1020:301:2026::2f]:80/wh7f454c46tw3908094699_69963488/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225633/10000100000000060000000000000564_0.smil/01.m3u8?fmt=ts2hls
天津卫视,http://[2409:8087:1020:301:2026::1b]:80/wh7f454c46tw3908378390_2048435366/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225634/10000100000000060000000000000565_0.smil/01.m3u8?fmt=ts2hls
辽宁卫视,http://[2409:8087:1030:301:2025::1a]:80/wh7f454c46tw3909820148_1682785119/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225639/10000100000000060000000000000570_0.smil/01.m3u8?fmt=ts2hls
山东卫视,http://[2409:8087:1070:301:2026::12]:80/wh7f454c46tw3907515900_1052314662/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225631/10000100000000060000000000000562_0.smil/01.m3u8?fmt=ts2hls
吉林卫视,http://[2409:8087:1020:301:2026::27]:80/wh7f454c46tw3912078766_1612580848/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225647/10000100000000060000000000000579_0.smil/01.m3u8?fmt=ts2hls
河北卫视,http://[2409:8087:1070:301:2026::25]:80/wh7f454c46tw3912381510_72390835/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225648/10000100000000060000000000000580_0.smil/01.m3u8?fmt=ts2hls
重庆卫视,http://[2409:8087:1050:301:2026::12]:80/wh7f454c46tw3912655955_608589547/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225649/10000100000000060000000000000581_0.smil/01.m3u8?fmt=ts2hls
黑龙江卫视,http://[2409:8087:1070:301:2026::1e]:80/wh7f454c46tw3912930451_651592748/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225650/10000100000000060000000000000582_0.smil/01.m3u8?fmt=ts2hls
四川卫视,http://[2409:8087:1020:301:2026::16]:80/wh7f454c46tw3913761909_1097282026/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225653/10000100000000060000000000000585_0.smil/01.m3u8?fmt=ts2hls
海南卫视,http://[2409:8087:1070:301:2026::1d]:80/wh7f454c46tw3911207732_307449774/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225644/10000100000000060000000000000576_0.smil/01.m3u8?fmt=ts2hls
广西卫视,http://[2409:8087:1070:301:2026::12]:80/wh7f454c46tw3911490460_186924376/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225645/10000100000000060000000000000577_0.smil/01.m3u8?fmt=ts2hls
河南卫视,http://[2409:8087:1070:301:2026::22]:80/wh7f454c46tw3908946903_1620623162/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225636/10000100000000060000000000000567_0.smil/01.m3u8?fmt=ts2hls
甘肃卫视,http://[2409:8087:1070:301:2026::17]:80/wh7f454c46tw3907808144_1406001972/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225632/10000100000000060000000000000563_0.smil/01.m3u8?fmt=ts2hls
贵州卫视,http://[2409:8087:1070:301:2026::22]:80/wh7f454c46tw3910097335_1141665270/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225640/10000100000000060000000000000571_0.smil/01.m3u8?fmt=ts2hls
云南卫视,http://[2409:8087:1050:301:2026::12]:80/wh7f454c46tw3910642736_1227225764/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225642/10000100000000060000000000000573_0.smil/01.m3u8?fmt=ts2hls
陕西卫视,http://[2409:8087:1050:301:2026::12]:80/wh7f454c46tw3909241448_1491849181/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225637/10000100000000060000000000000568_0.smil/01.m3u8?fmt=ts2hls
山西卫视,http://[2409:8087:1020:301:2026::14]:80/wh7f454c46tw3906935184_818029899/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225629/10000100000000060000000000000560_0.smil/01.m3u8?fmt=ts2hls
宁夏卫视,http://[2409:8087:1020:301:2026::27]:80/wh7f454c46tw3909527508_1116321714/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225638/10000100000000060000000000000569_0.smil/01.m3u8?fmt=ts2hls
青海卫视,http://[2409:8087:1070:301:2026::1e]:80/wh7f454c46tw3906624338_656296843/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225628/10000100000000060000000000000559_0.smil/01.m3u8?fmt=ts2hls
兵团卫视,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw3325671543_1063024466/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225626/10000100000000060000000000000557_0.smil/01.m3u8?fmt=ts2hls
新疆卫视,http://[2409:8087:1050:301:2026::12]:80/wh7f454c46tw3907231719_294437468/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225630/10000100000000060000000000000561_0.smil/01.m3u8?fmt=ts2hls
西藏卫视,http://[2409:8087:1050:301:2026::12]:80/wh7f454c46tw3325671543_1063024466/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225627/10000100000000060000000000000558_0.smil/01.m3u8?fmt=ts2hls
三沙卫视,http://[2409:8087:1070:301:2028::1e]:80/wh7f454c46tw4198351695_710519513/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225940/10000100000000060000000000753734_0.smil/01.m3u8?fmt=ts2hls
嘉佳卡通,http://[2409:8087:1070:301:2028::11]:80/wh7f454c46tw4202317468_1113182455/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225968/10000100000000060000000000870808_0.smil/01.m3u8?fmt=ts2hls
金鹰卡通,http://[2409:8087:1070:301:2026::13]:80/wh7f454c46tw4046332359_1356553213/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225686/10000100000000060000000000000723_0.smil/01.m3u8?fmt=ts2hls
卡酷少儿,http://[2409:8087:1070:301:2026::13]:80/wh7f454c46tw4046613317_714725000/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225687/10000100000000060000000000000724_0.smil/01.m3u8?fmt=ts2hls
山东教育,http://[2409:8087:1020:301:2026::2a]:80/wh7f454c46tw4125540739_1170169642/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225773/10000100000000060000000000000845_0.smil/01.m3u8?fmt=ts2hls
中国教育1,http://[2409:8087:1020:301:2026::2d]:80/wh7f454c46tw4048917258_670659674/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225698/10000100000000060000000000000735_0.smil/01.m3u8?fmt=ts2hls
中国教育2,http://[2409:8087:1020:301:2026::25]:80/wh7f454c46tw4142960194_286042438/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225850/10000100000000060000000000164602_0.smil/01.m3u8?fmt=ts2hls
中国教育4,http://[2409:8087:1070:301:2026::19]:80/wh7f454c46tw4186539013_102183405/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225892/10000100000000060000000000357500_0.smil/01.m3u8?fmt=ts2hls
聚鲨环球,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4180176839_375637226/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225861/10000100000000060000000000283919_0.smil/01.m3u8?fmt=ts2hls
好享购物,http://[2409:8087:1070:301:2026::22]:80/wh7f454c46tw4143256854_1165827886/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225851/10000100000000060000000000195511_0.smil/01.m3u8?fmt=ts2hls
家有购物,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4143551871_2043132958/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225853/10000100000000060000000000195513_0.smil/01.m3u8?fmt=ts2hls
时尚购物,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4178744671_1739506527/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225854/10000100000000060000000000195514_0.smil/01.m3u8?fmt=ts2hls
优购物台,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4179037086_1098638651/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225855/10000100000000060000000000195515_0.smil/01.m3u8?fmt=ts2hls
三佳购物,http://[2409:8087:1030:301:2025::14]:80/wh7f454c46tw4183067394_1550801531/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225873/10000100000000060000000000294311_0.smil/01.m3u8?fmt=ts2hls
央广购物,http://[2409:8087:1020:301:2026::1a]:80/wh7f454c46tw4193705687_1818239587/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225922/10000100000000060000000000399209_0.smil/01.m3u8?fmt=ts2hls
内蒙古卫视高清,http://[2409:8087:1020:301:2026::17]:80/wh7f454c46tw4043708069_1128600244/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/10000100000000060000000000000713_0.smil/01.m3u8?fmt=ts2hls
内蒙古卫视高清(蒙语),http://[2409:8087:1020:301:2026::21]:80/wh7f454c46tw4050630800_1848073355/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225705/10000100000000060000000000000743_0.smil/01.m3u8?fmt=ts2hls
内蒙古文化频道高清(蒙语),http://[2409:8087:1070:301:2026::15]:80/wh7f454c46tw4183914254_1795921018/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225876/10000100000000060000000000307694_0.smil/01.m3u8?fmt=ts2hls
内蒙古少儿频道高清,http://[2409:8087:1070:301:2028::15]:80/wh7f454c46tw4183359673_1909268013/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225874/10000100000000060000000000307696_0.smil/01.m3u8?fmt=ts2hls
内蒙古新闻综合高清,http://[2409:8087:1070:301:2026::1e]:80/wh7f454c46tw4183638595_425248275/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225875/10000100000000060000000000307695_0.smil/01.m3u8?fmt=ts2hls
内蒙古文体娱乐高清,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4184193910_1511698512/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225877/10000100000000060000000000307693_0.smil/01.m3u8?fmt=ts2hls
内蒙古农牧频道高清,http://[2409:8087:1070:301:2028::18]:80/wh7f454c46tw4184507566_1978376124/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225878/10000100000000060000000000307692_0.smil/01.m3u8?fmt=ts2hls
内蒙古经济生活高清,http://[2409:8087:1070:301:2028::1d]:80/wh7f454c46tw4184773705_1979084447/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225879/10000100000000060000000000307691_0.smil/01.m3u8?fmt=ts2hls
内蒙古卫视,http://[2409:8087:1030:301:2025::18]:80/wh7f454c46tw4123234691_1087736446/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225765/10000100000000060000000000000837_0.smil/01.m3u8?fmt=ts2hls
内蒙古卫视(蒙语),http://[2409:8087:1020:301:2026::25]:80/wh7f454c46tw4123518834_1472072044/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225766/10000100000000060000000000000838_0.smil/01.m3u8?fmt=ts2hls
内蒙古文化频道(蒙语),http://[2409:8087:1070:301:2026::1f]:80/wh7f454c46tw4123810774_1909598702/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225767/10000100000000060000000000000839_0.smil/01.m3u8?fmt=ts2hls
内蒙古新闻综合,http://[2409:8087:1070:301:2026::1f]:80/wh7f454c46tw4124104636_487315788/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225768/10000100000000060000000000000840_0.smil/01.m3u8?fmt=ts2hls
内蒙古经济生活,http://[2409:8087:1070:301:2026::1f]:80/wh7f454c46tw4124394990_584235849/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225769/10000100000000060000000000000841_0.smil/01.m3u8?fmt=ts2hls
内蒙古文体娱乐,http://[2409:8087:1020:301:2026::2c]:80/wh7f454c46tw4124678370_1698072735/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225770/10000100000000060000000000000842_0.smil/01.m3u8?fmt=ts2hls
内蒙古少儿频道,http://[2409:8087:1020:301:2026::1f]:80/wh7f454c46tw4124974011_115417052/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225771/10000100000000060000000000000843_0.smil/01.m3u8?fmt=ts2hls
内蒙古农牧频道,http://[2409:8087:1070:301:2026::22]:80/wh7f454c46tw4125261883_1795791203/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225772/10000100000000060000000000000844_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·一套,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4129021068_577849345/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225790/10000100000000060000000000004355_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·二套,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4128728494_324879314/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225789/10000100000000060000000000004352_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·太仆寺旗广播电视台,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4128144674_345031186/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225786/10000100000000060000000000004344_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·正镶白旗广播电视台,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4127570338_2087695972/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225784/10000100000000060000000000004340_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·正蓝旗广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4127857328_658481804/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225785/10000100000000060000000000004341_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·东乌广播电视台,http://[2409:8087:1050:301:2026::13]:80/wh7f454c46tw4129601312_840818814/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225792/10000100000000060000000000004362_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·阿巴嘎旗广播电视台,http://[2409:8087:1050:301:2026::14]:80/wh7f454c46tw4132197274_935683807/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225801/10000100000000060000000000004388_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·苏尼特右旗高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4142112717_1207194941/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225839/10000100000000060000000000123092_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·西乌珠穆沁旗广播电视台,http://[2409:8087:1020:301:2026::27]:80/wh7f454c46tw4142382896_760296345/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225840/10000100000000060000000000123417_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·多伦广播电视台,http://[2409:8087:1050:301:2026::17]:80/wh7f454c46tw4185053439_1207254960/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225880/10000100000000060000000000316829_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·苏尼特左旗高清,http://[2409:8087:1030:201:2022::2b]:80/wh7f454c46tw4131050180_2054264669/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225797/10000100000000060000000000004376_0.smil/01.m3u8?fmt=ts2hls
内蒙古·锡林郭勒·二连浩特广播电视台,http://[2409:8087:1050:301:2026::18]:80/wh7f454c46tw4180738462_573257422/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225865/10000100000000060000000000293457_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·新闻综合高清,http://[2409:8087:1020:301:2026::19]:80/wh7f454c46tw4121209918_446801947/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225737/10000100000000060000000000000774_0.smil/01.m3u8?fmt=ts2hls
内蒙古·包头·生活服务高清,http://[2409:8087:1050:301:2026::11]:80/wh7f454c46tw4121505782_1424782387/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225738/10000100000000060000000000000775_0.smil/01.m3u8?fmt=ts2hls
